
                        S T E P       1


                                INCREMENT     1


 stresses (elem, integ.pnt.,sxx,syy,szz,sxy,sxz,syz) for set SOLID and time  0.1000000E+01

        28   1  1.777111E+01  1.469060E+02 -2.114635E+01 -4.999407E+01 -1.060541E+00 -3.608378E-01
        28   2  1.473674E+01  1.413077E+02 -2.419477E+01 -4.900143E+01 -1.066935E+00 -3.629232E-01
        28   3  2.070864E+01  1.439685E+02 -2.114635E+01 -5.357345E+01 -1.048722E+00 -3.938686E-01
        28   4  1.761594E+01  1.384285E+02 -2.419477E+01 -5.250975E+01 -1.054988E+00 -3.963130E-01
        28   5  1.743282E+01  1.464964E+02 -2.137073E+01 -4.996644E+01 -2.351036E+00 -8.225844E-01
        28   6  1.439998E+01  1.409010E+02 -2.441781E+01 -4.897435E+01 -2.357430E+00 -8.246698E-01
        28   7  2.036872E+01  1.435605E+02 -2.137073E+01 -5.354385E+01 -2.339218E+00 -8.556152E-01
        28   8  1.727759E+01  1.380234E+02 -2.441781E+01 -5.248073E+01 -2.345483E+00 -8.580596E-01
        29   1  1.954583E+01  1.625792E+02  1.453122E+00 -5.537480E+01 -1.062412E+00 -3.613760E-01
        29   2  1.631662E+01  1.566045E+02 -1.764452E+00 -5.431189E+01 -1.049877E+00 -3.572880E-01
        29   3  2.279951E+01  1.593255E+02  1.453122E+00 -5.933943E+01 -1.050510E+00 -3.946396E-01
        29   4  1.950785E+01  1.534133E+02 -1.764452E+00 -5.820041E+01 -1.038227E+00 -3.898477E-01
        29   5  1.972100E+01  1.624425E+02  1.464673E+00 -5.525407E+01 -2.346691E+00 -8.208983E-01
        29   6  1.649826E+01  1.564803E+02 -1.747226E+00 -5.419348E+01 -2.334156E+00 -8.168103E-01
        29   7  2.296759E+01  1.591960E+02  1.464672E+00 -5.921006E+01 -2.334789E+00 -8.541619E-01
        29   8  1.968253E+01  1.532960E+02 -1.747226E+00 -5.807352E+01 -2.322506E+00 -8.493700E-01
        30   1  2.190838E+01  1.818044E+02  2.843661E+01 -6.190311E+01 -9.602460E-01 -3.257314E-01
        30   2  1.847732E+01  1.754029E+02  2.510171E+01 -6.075311E+01 -9.284503E-01 -3.153618E-01
        30   3  2.554566E+01  1.781671E+02  2.843661E+01 -6.633513E+01 -9.489220E-01 -3.573799E-01
        30   4  2.204702E+01  1.718332E+02  2.510171E+01 -6.510280E+01 -9.177652E-01 -3.452247E-01
        30   5  2.261435E+01  1.819615E+02  2.869553E+01 -6.169062E+01 -2.043978E+00 -7.134970E-01
        30   6  1.919430E+01  1.755812E+02  2.537030E+01 -6.054458E+01 -2.012183E+00 -7.031274E-01
